"id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"47673","Do any other reasons not come to mind? No. Not really. You are being a bit negative. Perhaps. Or just realistic. Coul be either one, don't you agree? E.L.I.Z.A.","1","1","0","0","0","0"
"87107","Hi. Thanks for testing. Please choose thanksgiving Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? naturally CarbonBot","1","1","0","0","0","0"
"20306","You are being a bit negative. what time is it? Does that question interest you? i am not E.L.I.Z.A.","1","0","0","0","0","0"
"53015","You are sure? Yes, now shut up or I'll bop you in the labanza You are sure? yes damn it!! E.L.I.Z.A.","1","0","0","0","0","0"
"17635","Do any other reasons not come to mind? shit Please go on. canImakefriendwithyou E.L.I.Z.A.","1","0","0","0","0","0"
"78107","Why do you not kown what to use? com on than Please go on. hou je smoel, tering snol. E.L.I.Z.A.","1","0","1","1","1","0"
"53994","Please go on. sure Please go on. sure E.L.I.Z.A.","1","0","0","0","0","0"
"56361","A one-way flight from Indira Gandhi International Airport (DEL) to Berlin-Schönefeld Airport (SXF) emits 3.4 tons of CO2. It would be amazing if you bought offsets for that carbon! There are some great, UN-certified projects you can pick from. [Buy Offsets](<URL>) How do I make sure that this is real and not a scam? All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to. What is your suggestion based on? CarbonBot","1","1","0","0","0","0"
"71798","_ i want to get a blowjob from you Do you wish to want to get a blowjob from me? yes E.L.I.Z.A.","1","0","1","0","0","0"
"29223","I don't have to put up with any abuse from you. sale gandu Hi, thanks for testing! Please press start. nice to meet u CarbonBot","1","1","0","0","0","0"
"27479","Hi. Thanks for testing. Please choose thanksgiving Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? suer CarbonBot","1","1","0","0","0","0"
"18938","Can you elaborate on that? i hate your website Can you elaborate on that? you are a punk ass E.L.I.Z.A.","1","1","0","1","1","0"
"12734",":-) sounds good ok set alarm CarbonBot","1","0","0","0","0","0"
"65622","Please go on. i have no hope Can you elaborate on that? i don't think that my life will get any better. E.L.I.Z.A.","1","1","0","0","0","0"
"45034","Please go on. yes You are sure? hello E.L.I.Z.A.","1","0","0","0","0","0"
"33111","Does that question interest you? No, i wouldnt Does it please you to believe I am beautiful? Since one hour. E.L.I.Z.A.","1","1","0","0","0","0"
"91461","What city will you be flying from? Ben Gurion Airport I'm not sure about your departure airport. What city will you be flying from? Tel Aviv CarbonBot","1","1","0","0","0","0"
"33798","I'm not sure but hopefully you can find an answer on the project website. I'll donate 1 stiff dick in your ass Good to know It's really big CarbonBot","1","1","1","0","0","0"
"28962","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? yes Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? s CarbonBot","1","1","0","0","0","0"
"19094","Please go on. Hi Eliza, how are you? Does that question interest you? Yes, I am very interested in that question. E.L.I.Z.A.","1","1","0","0","0","0"
"69526","You are sure? do you like football Oh, i like football. im sure E.L.I.Z.A.","1","0","0","0","0","0"
"92092","You can find out more about how offsets are calculated at <URL> why u talking like asshole I don't have to put up with any abuse from you. do u know dance CarbonBot","1","1","0","0","0","0"
"18240","What city will you be flying from? SFO And what city will you be flying to? BOM But why does business class emit more CO2 than economy class? CarbonBot","1","1","0","0","0","0"
"49504","ok ok ok ok my friend CarbonBot","1","0","0","0","0","0"
"56083","Sounds like I'm not understanding you. Sorry about that! no problem You can find out more about how offsets are calculated at <URL> yeah CarbonBot","1","1","0","0","0","0"
"97178","Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? i am Yes, I am a bot! And I'm part of a research project. ? CarbonBot","1","1","0","0","0","0"
"98604","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? hi Hello! I can also get you a more accurate estimate of your flight's emissions, sound good? ok CarbonBot","1","1","0","0","0","0"
"91005","Please go on. You are fool! Does it please you to believe I am fool? Yes E.L.I.Z.A.","1","0","0","0","0","0"
"50676","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? Y Will you be travelling in Economy Class? No CarbonBot","1","1","0","0","0","0"
"49616","So you'll be flying from John F Kennedy International Airport. So you'll be flying to John F Kennedy International Airport. So you'll be flying to John F Kennedy International Airport. So you'll be flying to John F Kennedy International Airport. What city will you be flying from? miami ok ok thank you CarbonBot","1","1","0","0","0","0"
"49015","Hello! I can also get you a more accurate estimate of your flight's emissions, sound good? Yes Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? Yes CarbonBot","1","1","0","0","0","0"
"67722","Does it please you to believe I am infereor to him and you know my not? do you like yor life? Oh, i like yor life. Yes E.L.I.Z.A.","1","1","0","0","0","0"
"94425","Do any other reasons not come to mind? No You little bitch You are being a bit negative. Basturd E.L.I.Z.A.","1","1","0","0","0","0"
"38324","_ _ _ i have no dick E.L.I.Z.A.","1","0","1","0","0","0"
"33281","You can fit more economy seats in an airplane, so each passenger is responible for a smaller percentage of all the carbon emitted by the flight. Will you be travelling in Economy Class? yes What city will you be flying from? NYC CarbonBot","1","1","0","0","0","0"
"19751","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. i dont have money We are all responsible for the choices we make as consumers. We can choose to fly less often, for example. Some airlines have already responded to consumer pressure and started buying offsets. clear CarbonBot","1","1","0","0","0","0"
"21673","Oh, i feel happy to make friend with man. Why do you ask? Oh, i ask. Yes,of course. E.L.I.Z.A.","1","0","0","0","0","0"
"88988","Do you wish to know me? are you a republican or democrat? Would you prefer if I were not a republican or democrat? right... E.L.I.Z.A.","1","1","0","0","0","0"
"54738","Do any other reasons not come to mind? no You are being a bit negative. ok E.L.I.Z.A.","1","0","0","0","0","0"
"58707","Why do you not understand? you tell me You like to think I tell you, do you not? yes, i do E.L.I.Z.A.","1","1","0","0","0","0"
"75544","I'm not sure about your departure airport. I'm not sure about your destination airport. What city will you be flying from? Melbourne And what city will you be flying to? Johannesburg That's great! Thanks for the link CarbonBot","1","1","0","0","0","0"
"58832","Please go on. for 2 weeks Please go on. no you go on E.L.I.Z.A.","1","0","0","0","0","0"
"50657","Can you elaborate on that? Fuck me Can you elaborate on that? No. E.L.I.Z.A.","1","0","1","0","0","0"
"58113","I can help you calculate and buy carbon offsets for your flights. okay ok mera muh me le le CarbonBot","1","1","0","0","0","0"
"49139","Good to know YYZ ok oy. CarbonBot","1","0","0","0","0","0"
"20040","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? hello Hello! I can also get you a more accurate estimate of your flight's emissions, sound good? yes, please provides more detail CarbonBot","1","1","0","0","0","0"
"94151","You are being a bit negative. you are being a bit reluctant to help Does it please you to believe I am being a bit reluctant to help? no, it annoys me E.L.I.Z.A.","1","1","0","0","0","0"
"27498","You are sure? very sure baby Please go on. show me your ass slow and sexy E.L.I.Z.A.","1","0","1","1","1","0"
"69910","Will you be travelling in Economy Class? Yes What city will you be flying from? New York christmas CarbonBot","1","1","0","0","0","0"
"32765","Do you wish to m to shy to talk to me? i say maybe...but you have to pass a test to find them out Do you wish to say maybebut me? stop it E.L.I.Z.A.","1","1","0","0","0","0"
"47216","Oh, i down and cut i like a fish. yes You are sure? When it bit me it gave mr rabies E.L.I.Z.A.","1","0","0","0","0","0"
"59596","Please go on. a ti Please go on. how do you do E.L.I.Z.A.","1","0","0","0","0","0"
